index , value 
352 ,0
353 ,0
354 ,0
355 ,0
356 ,0
357 ,0
358 ,0
359 ,0
360 ,0
361 ,0
362 ,0
363 ,0
364 ,0
365 ,0
366 ,0
367 ,0
368 ,0
369 ,0
370 ,0
371 ,0
372 ,137.887
373 ,16.27
374 ,0
375 ,0
376 ,0
377 ,0
378 ,0
379 ,0
380 ,0
381 ,0
382 ,0
383 ,0
384 ,0
385 ,0
386 ,0
387 ,0
388 ,0
389 ,0
390 ,0
391 ,0
392 ,0
393 ,0
394 ,0
395 ,0
396 ,0
397 ,0
398 ,0
399 ,0
400 ,0
401 ,0
402 ,0
403 ,0
404 ,0
405 ,0
406 ,0
407 ,0
408 ,0
409 ,0
410 ,0
411 ,0
412 ,0
413 ,0
414 ,0
415 ,0
416 ,0
417 ,0
418 ,119.833
419 ,0
420 ,0
421 ,0
422 ,0
423 ,0
424 ,0
425 ,0
426 ,0
427 ,383.766
428 ,0
429 ,1.28831
430 ,0
431 ,0
432 ,0
433 ,0
434 ,0
435 ,0
436 ,0
437 ,0
438 ,0
439 ,0
440 ,0
441 ,0
442 ,0
443 ,0
444 ,0
445 ,0
446 ,0
447 ,0
448 ,0
449 ,0
450 ,0
451 ,0
452 ,0
453 ,0
454 ,0
455 ,0
456 ,0
457 ,0
458 ,0
459 ,0
460 ,0
461 ,0
462 ,0
463 ,0
464 ,0
465 ,0
466 ,0
467 ,0
468 ,0
469 ,0
470 ,0
471 ,0
472 ,0
473 ,0
474 ,0
475 ,0
476 ,6.40889
477 ,0
478 ,15.4036
479 ,0
480 ,0
481 ,0
482 ,0
483 ,0
484 ,0
485 ,0
486 ,0
487 ,0
488 ,0
489 ,0
490 ,0
491 ,0
492 ,0
493 ,0
494 ,0
495 ,0
496 ,0
497 ,0
498 ,0
499 ,0
500 ,0
501 ,0
502 ,0
503 ,0
504 ,0
505 ,0
506 ,0
507 ,0
508 ,12.0635
509 ,0
510 ,0
511 ,0
512 ,0
513 ,0
514 ,0
515 ,0
516 ,0
517 ,0
518 ,0
519 ,0
520 ,0
521 ,0
522 ,0
523 ,0
524 ,0
525 ,0
526 ,0
527 ,0
528 ,0
529 ,0
530 ,0
531 ,0
532 ,0
533 ,0
534 ,0
535 ,0
536 ,0
537 ,0
538 ,0
539 ,0
540 ,0
541 ,0
542 ,0
543 ,0
544 ,0
545 ,0
546 ,0
547 ,0
548 ,0
549 ,0
550 ,0
551 ,0
552 ,0
553 ,0
554 ,0
555 ,0
556 ,0
557 ,0
558 ,0
559 ,0
560 ,0
561 ,0
562 ,0
563 ,0
564 ,0
565 ,0
566 ,0
567 ,0
568 ,338.028
569 ,0
570 ,0
571 ,0
572 ,0
573 ,0
574 ,85.8936
575 ,13.4254
576 ,0
577 ,0
578 ,0
579 ,0
580 ,0
581 ,0
582 ,0
583 ,0
584 ,0
585 ,0
586 ,0
587 ,0
588 ,0
589 ,0
590 ,0
591 ,0
592 ,0
593 ,0
594 ,17.3675
595 ,0
596 ,0
597 ,0
598 ,10.6742
599 ,0
600 ,0
601 ,368.475
602 ,35.4884
603 ,0
604 ,0
605 ,0
606 ,52.6431
607 ,0
608 ,0
609 ,0
610 ,0
611 ,0
612 ,0
613 ,0
614 ,0
615 ,0
616 ,0
617 ,0
618 ,0
619 ,0
620 ,0
621 ,0
622 ,1.57921
623 ,0
624 ,0
625 ,0
626 ,0
627 ,0
628 ,0
629 ,0
630 ,0
631 ,0
632 ,0
633 ,0
634 ,0
635 ,0
636 ,0
637 ,5.41448
638 ,0
639 ,0
640 ,0
641 ,0
642 ,0
643 ,0
644 ,0
645 ,0
646 ,0
647 ,0
648 ,0
649 ,0
650 ,0
651 ,0
652 ,0
653 ,0
654 ,5.99246
655 ,0
656 ,0
657 ,0
658 ,0
659 ,0
660 ,0
661 ,0
662 ,0
663 ,0
664 ,0
665 ,0
666 ,0
667 ,0
668 ,0
669 ,0
670 ,0
671 ,0
672 ,0
673 ,0
674 ,0
675 ,0
676 ,0
677 ,0
678 ,0
679 ,0
680 ,0
681 ,0
682 ,0
683 ,0
684 ,0
685 ,0
686 ,0
687 ,0
688 ,0
689 ,0
690 ,0
691 ,0
692 ,0
693 ,0
694 ,0
695 ,0
696 ,0
697 ,0
698 ,0
699 ,0
700 ,0
701 ,0
702 ,2.48759
703 ,0
704 ,0
705 ,0
706 ,0
707 ,0
708 ,0
709 ,0
710 ,0
711 ,0
712 ,0
713 ,0
714 ,1.19211
715 ,0
716 ,0
717 ,0
718 ,0
719 ,0
720 ,0
721 ,0
722 ,0
723 ,0
724 ,0
725 ,0
726 ,0
727 ,0
728 ,0
729 ,0
730 ,0
731 ,0
732 ,0
733 ,0
734 ,0
735 ,0
736 ,0
737 ,0
738 ,0
739 ,0
740 ,0
741 ,0
742 ,0
743 ,0
744 ,0
745 ,0
746 ,0
747 ,0
748 ,0
749 ,0
750 ,0
751 ,167.526
752 ,0
753 ,0
754 ,0
755 ,0
756 ,0
757 ,0
758 ,0
759 ,25.6845
760 ,0
761 ,0
762 ,0
763 ,0
764 ,0
765 ,0
766 ,0
767 ,3.71279
768 ,0
769 ,0
770 ,0
771 ,0
772 ,2.09336
773 ,0
774 ,0
775 ,0
776 ,0
777 ,0
778 ,0
779 ,0
780 ,0
781 ,0
782 ,0
783 ,0
784 ,0
785 ,0
786 ,0
787 ,0
788 ,0
789 ,0
790 ,0
791 ,0
792 ,0
793 ,0
794 ,0
795 ,0
796 ,0
797 ,0
798 ,0
799 ,0
800 ,0
801 ,0
802 ,0
803 ,0
804 ,0
805 ,0
806 ,0
807 ,0
808 ,0
809 ,0
810 ,0
811 ,0
812 ,0
813 ,0
814 ,0
815 ,0
816 ,0
817 ,0
818 ,0
819 ,0
820 ,0
821 ,0
822 ,2.67797
823 ,0
824 ,0
825 ,0
826 ,2.72415
827 ,0
828 ,0
829 ,0
830 ,0
831 ,0
832 ,0
833 ,0
834 ,0
835 ,0
836 ,0
837 ,0
838 ,0
839 ,0
840 ,0
841 ,0
842 ,0
843 ,0
844 ,0
845 ,0
846 ,0
847 ,0
848 ,0
849 ,0
850 ,0
851 ,0
852 ,0
853 ,0
854 ,0
855 ,0
856 ,0
857 ,0
858 ,0
859 ,0
860 ,11.1156
861 ,0
862 ,0
863 ,0
864 ,0
865 ,0
866 ,0
867 ,0
868 ,0
869 ,0
870 ,0
871 ,0
872 ,0
873 ,0
874 ,0
875 ,0
876 ,0
877 ,0
878 ,0
879 ,0
880 ,0
881 ,0
882 ,0
883 ,0
884 ,0
885 ,0
886 ,0
887 ,0
888 ,0
889 ,0.930742
890 ,0
891 ,0
892 ,0
893 ,0
894 ,0
895 ,0
896 ,0
897 ,0
898 ,0
899 ,0
900 ,0
901 ,0
902 ,0
903 ,0
904 ,0
905 ,0
906 ,0
907 ,0
908 ,0
909 ,0
910 ,0
911 ,0
912 ,0
913 ,0
914 ,0
915 ,0
916 ,0
917 ,0
918 ,0
919 ,0
920 ,0
921 ,0
922 ,0
923 ,0
924 ,0
925 ,0
926 ,0
927 ,0
928 ,0
929 ,0
930 ,0
931 ,0
932 ,0
933 ,0
934 ,0
935 ,0
936 ,0
937 ,0
938 ,0
939 ,0
940 ,0
941 ,0
942 ,0
943 ,0
944 ,0
945 ,0
946 ,0
947 ,0
948 ,0
949 ,0
950 ,0
951 ,0
952 ,0
953 ,0
954 ,0
955 ,0
956 ,0
957 ,0
958 ,146.8
959 ,0
960 ,0
961 ,3.76429
962 ,0
963 ,0
964 ,0
965 ,0
966 ,0
967 ,0
968 ,0
969 ,0
970 ,0
971 ,0
972 ,0
973 ,0
974 ,0
975 ,0
976 ,0
977 ,0
978 ,24.1626
979 ,0
980 ,0
981 ,0
982 ,0
983 ,0
984 ,0
985 ,0
986 ,0
987 ,0
988 ,0
989 ,0
990 ,0
991 ,0
992 ,0
993 ,137.19
994 ,0
995 ,0.880528
996 ,9.46571
997 ,162.566
998 ,32.185
999 ,8547.93
1000 ,0
1001 ,16.7924
1002 ,0
1003 ,0
1004 ,0
1005 ,1.7853
1006 ,0
1007 ,0
1008 ,0
1009 ,0
1010 ,0
1011 ,0
1012 ,0
1013 ,0
1014 ,0
1015 ,0
1016 ,0
1017 ,0
1018 ,0
1019 ,0
1020 ,0
1021 ,0
1022 ,0
1023 ,253.853
1024 ,0
1025 ,8.26549
1026 ,0
1027 ,0
1028 ,0
1029 ,0
1030 ,0
1031 ,0
1032 ,0
1033 ,0
1034 ,0
1035 ,0
1036 ,0
1037 ,0
1038 ,0
1039 ,0
1040 ,0
1041 ,0
1042 ,0
1043 ,0
1044 ,0
1045 ,0
1046 ,0
1047 ,0
1048 ,0
1049 ,0
1050 ,0
1051 ,0
1052 ,0
1053 ,0
1054 ,0
1055 ,0
1056 ,0
1057 ,0
1058 ,0
1059 ,0
1060 ,0
1061 ,0
1062 ,0
1063 ,0
1064 ,0
1065 ,0
1066 ,16.9719
1067 ,0
1068 ,0
1069 ,0
1070 ,0
1071 ,0
1072 ,0
1073 ,0
1074 ,0
1075 ,0
1076 ,0
1077 ,0
1078 ,0
1079 ,0
1080 ,0
1081 ,0
1082 ,0
1083 ,0
1084 ,0
1085 ,25.561
1086 ,0
1087 ,0
1088 ,0
1089 ,0
1090 ,0
1091 ,0
1092 ,0
1093 ,0
1094 ,0
1095 ,0
1096 ,0
1097 ,0
1098 ,0
1099 ,0
1100 ,0
1101 ,0
1102 ,0
1103 ,0
1104 ,0
1105 ,0
1106 ,0
1107 ,0
1108 ,0
1109 ,0
1110 ,0
1111 ,0
1112 ,0
1113 ,0
1114 ,0
1115 ,0
1116 ,0
1117 ,0
1118 ,0
1119 ,0
1120 ,0
1121 ,0
1122 ,0
1123 ,0
1124 ,0
1125 ,0
1126 ,7.91428
1127 ,0
1128 ,0
1129 ,13.8424
1130 ,8.17804
1131 ,0
1132 ,0
1133 ,0
1134 ,25.0404
1135 ,0
1136 ,5.19866
1137 ,0
1138 ,0
1139 ,0
1140 ,6.80621
1141 ,19.0967
1142 ,1.49893
1143 ,10.1832
1144 ,67.6117
1145 ,5.34181
1146 ,15.7302
1147 ,19.8554
1148 ,20.0046
1149 ,33.0627
1150 ,0
1151 ,19.8321
1152 ,58.1155
1153 ,0
1154 ,8.45335
1155 ,0
1156 ,14.2342
1157 ,0
1158 ,0
1159 ,0
1160 ,92.5031
1161 ,10.4163
1162 ,39.1728
1163 ,0
1164 ,55.503
1165 ,3.66379
1166 ,0
1167 ,0
1168 ,10.293
1169 ,3.08175
1170 ,0
1171 ,3.44795
1172 ,3.68036
1173 ,0
1174 ,0
1175 ,25.8383
1176 ,11.852
1177 ,18.782
1178 ,0
1179 ,0
1180 ,0.00788593
1181 ,0
1182 ,0
1183 ,15.007
1184 ,0
1185 ,0
1186 ,10.3311
1187 ,0
1188 ,0
1189 ,61.6129
1190 ,1.4339
1191 ,44.5584
1192 ,7.85884
1193 ,0
1194 ,0
1195 ,0
1196 ,0
1197 ,0
1198 ,0
1199 ,64.7659
1200 ,0
1201 ,3.79641
1202 ,82.4321
1203 ,10.5205
1204 ,2.51598
1205 ,21.9832
1206 ,17.0168
1207 ,25.4391
1208 ,4.07235
1209 ,0
1210 ,0
1211 ,44.0265
1212 ,18.4811
1213 ,24.6747
1214 ,0
1215 ,26.0873
1216 ,25.1625
1217 ,38.9254
1218 ,0
1219 ,45.8611
1220 ,0
1221 ,0
1222 ,0
1223 ,0
1224 ,14.9575
1225 ,65.08
1226 ,0
1227 ,15.6461
1228 ,21.4296
1229 ,35.9169
1230 ,17.781
1231 ,9.95181
1232 ,0
1233 ,12.8222
1234 ,0
1235 ,0
1236 ,102.287
1237 ,81.2258
1238 ,28.3621
1239 ,9.5116
1240 ,0
1241 ,0.440275
1242 ,0
1243 ,46.0073
1244 ,73.4144
1245 ,16.1551
1246 ,8.21307
1247 ,0
1248 ,45.2938
1249 ,38.1727
1250 ,0
1251 ,0
1252 ,0
1253 ,0
1254 ,41.1167
1255 ,0
1256 ,1.04564
1257 ,0
1258 ,56.5839
1259 ,95.1393
1260 ,7.33194
1261 ,46.3444
1262 ,20.8036
1263 ,1.19632
1264 ,23.4008
1265 ,27.9068
1266 ,413.398
1267 ,9.7856
1268 ,27.7586
1269 ,61.5058
1270 ,77.5497
1271 ,56.9764
1272 ,31.345
1273 ,0
1274 ,14.7334
1275 ,34.5933
1276 ,34.3528
1277 ,0
1278 ,7.22508
1279 ,34.7434
1280 ,38.7484
1281 ,0
1282 ,48.6336
1283 ,14.9767
1284 ,46.2985
1285 ,34.3521
1286 ,34.1529
1287 ,30.7775
1288 ,0
1289 ,0
1290 ,18.609
1291 ,0
1292 ,0
1293 ,33.4117
1294 ,13.7546
1295 ,50.9379
1296 ,100.403
1297 ,48.5543
1298 ,15.2528
1299 ,31.1343
1300 ,0
1301 ,58.8441
1302 ,22.8916
1303 ,39.6303
1304 ,0
1305 ,0
1306 ,40.7183
1307 ,26.1994
1308 ,22.3488
1309 ,15.4
1310 ,21.2088
1311 ,2.46366
1312 ,46.7735
1313 ,79.7052
1314 ,1.60319
1315 ,171.961
1316 ,45.7497
1317 ,44.6453
1318 ,97.7974
1319 ,130.717
1320 ,0
1321 ,41.6374
1322 ,91.9424
1323 ,158.166
1324 ,57.1201
1325 ,0
1326 ,0
1327 ,0
1328 ,112.323
1329 ,47.0808
1330 ,7.10993
1331 ,13.8871
1332 ,18.0821
1333 ,37.8612
1334 ,0
1335 ,85.8483
1336 ,110.607
1337 ,15.7704
1338 ,79.6029
1339 ,44.6728
1340 ,9.36405
1341 ,44.9073
1342 ,121.612
1343 ,0
1344 ,68.351
1345 ,57.6684
1346 ,69.5152
1347 ,24.1704
1348 ,61.5542
1349 ,1.82074
1350 ,59.9404
1351 ,19.0727
1352 ,56.843
1353 ,0
1354 ,4.6961
1355 ,59.163
1356 ,25.6354
1357 ,36.2763
1358 ,65.7259
1359 ,0
1360 ,64.4119
1361 ,0
1362 ,70.9684
1363 ,38.9386
1364 ,105.056
1365 ,58.1073
1366 ,10.9825
1367 ,0
1368 ,60.2783
1369 ,10.9803
1370 ,40.1269
1371 ,63.9114
1372 ,46.9937
1373 ,0
1374 ,0
1375 ,27.9633
1376 ,25.7968
1377 ,12.3119
1378 ,5.20233
1379 ,151.389
1380 ,45.1871
1381 ,76.5924
1382 ,34.3664
1383 ,0
1384 ,62.0487
1385 ,102.623
1386 ,39.6706
1387 ,21.9923
1388 ,48.8626
1389 ,31.4698
1390 ,103.636
1391 ,1521.89
1392 ,55.0653
1393 ,2.09183
1394 ,0
1395 ,22.6603
1396 ,34.4754
1397 ,0
1398 ,0
1399 ,0
1400 ,43.6291
1401 ,82.2962
1402 ,0
1403 ,43.2951
1404 ,45.839
1405 ,68.6666
1406 ,0
1407 ,0
1408 ,40.8106
1409 ,8.95545
1410 ,14.8026
1411 ,41.5209
1412 ,16.3676
1413 ,0
1414 ,0
1415 ,0
1416 ,0
1417 ,24.1923
1418 ,2.84068
1419 ,86.4823
1420 ,0
1421 ,8.99692
1422 ,59.7313
1423 ,64.6265
1424 ,34.982
1425 ,0
1426 ,0
1427 ,0
1428 ,187.298
1429 ,58.6449
1430 ,51.4644
1431 ,0
1432 ,33.4404
1433 ,58.4848
1434 ,0
1435 ,42.6694
1436 ,95.5537
1437 ,104.021
1438 ,62.0713
1439 ,0
1440 ,58.1948
1441 ,26.4236
1442 ,0
1443 ,31.7797
1444 ,12.1712
1445 ,70.3879
1446 ,7.25827
1447 ,65.6865
1448 ,11.8544
1449 ,0
1450 ,13.1885
1451 ,28.4256
1452 ,22.2915
1453 ,124.07
1454 ,30.284
1455 ,0
1456 ,0
1457 ,94.5396
1458 ,75.7081
1459 ,19.6918
1460 ,0
1461 ,0
1462 ,0
1463 ,2.07251
1464 ,76.4513
1465 ,0
1466 ,83.3752
1467 ,21.8169
1468 ,30.5107
1469 ,86.0458
1470 ,111.756
1471 ,62.9345
1472 ,16.8098
1473 ,0
1474 ,59.2127
1475 ,81.1181
1476 ,17.4463
1477 ,20.4767
1478 ,3.73452
1479 ,50.5106
1480 ,0
1481 ,7.08751
1482 ,27.4715
1483 ,8.27901
1484 ,93.909
1485 ,21.3571
1486 ,0
1487 ,29.2431
1488 ,73.2858
1489 ,91
1490 ,0
1491 ,39.6868
1492 ,0
1493 ,43.3245
1494 ,35.6612
1495 ,10.9495
1496 ,63.2481
1497 ,5.73716
1498 ,197.15
1499 ,347.746
1500 ,89.9438
1501 ,0
1502 ,0
1503 ,32.4898
1504 ,41.9781
1505 ,55.9857
1506 ,10.8836
1507 ,21.599
1508 ,6.06545
1509 ,74.081
1510 ,57.3365
1511 ,100.936
1512 ,48.4954
1513 ,7.63276
1514 ,22.2825
1515 ,74.1056
1516 ,0
1517 ,26.3226
1518 ,31.7933
1519 ,0
1520 ,79.2295
1521 ,171.36
1522 ,0
1523 ,18.3322
1524 ,11.4741
1525 ,21.7661
1526 ,22.528
1527 ,56.3333
1528 ,0
1529 ,31.0094
1530 ,0
1531 ,44.3359
1532 ,0
1533 ,0
1534 ,69.1758
1535 ,109.359
1536 ,11.4573
1537 ,75.4002
1538 ,0
1539 ,26.7345
1540 ,0
1541 ,0
1542 ,32.7789
1543 ,16.2289
1544 ,145.21
1545 ,457.053
1546 ,59.8521
1547 ,18.7965
1548 ,8.28538
1549 ,16.5684
1550 ,110.6
1551 ,12.1417
1552 ,85.6722
1553 ,340.46
1554 ,724.074
1555 ,0
1556 ,45.1828
1557 ,87.531
1558 ,312.116
1559 ,64.6651
1560 ,95.3451
1561 ,289.615
1562 ,233.02
1563 ,68.8972
1564 ,24.1775
1565 ,58.0431
1566 ,0
1567 ,7.37145
1568 ,61.062
1569 ,36.4619
1570 ,40.8489
1571 ,53.1413
1572 ,47.9942
1573 ,13.0852
1574 ,0
1575 ,0
1576 ,0
1577 ,0
1578 ,4.2961
1579 ,62.732
1580 ,53.3006
1581 ,0
1582 ,8.96303
1583 ,57.1415
1584 ,0
1585 ,91.0906
1586 ,10.8532
1587 ,139.655
1588 ,96.9157
1589 ,112.198
1590 ,7.74545
1591 ,70.1993
1592 ,0
1593 ,0
1594 ,32.789
1595 ,6.20677
1596 ,13.1434
1597 ,0
1598 ,27.8473
1599 ,0
1600 ,114.779
1601 ,32.6702
1602 ,43.9734
1603 ,0
1604 ,10.0486
1605 ,0
1606 ,0
1607 ,73.1145
1608 ,12.9453
1609 ,0
1610 ,184.288
1611 ,36.0722
1612 ,32.147
1613 ,0
1614 ,25.7026
1615 ,0
1616 ,14.0439
1617 ,109.765
1618 ,0
1619 ,0
1620 ,40.4254
1621 ,26.4623
1622 ,35.9336
1623 ,0
1624 ,0
1625 ,76.1263
1626 ,61.7327
1627 ,70.7154
1628 ,50.934
1629 ,45.4196
1630 ,18.9533
1631 ,72.7968
1632 ,0
1633 ,25.9165
1634 ,52.0901
1635 ,0
1636 ,11.9671
1637 ,19.1657
1638 ,16.132
1639 ,0
1640 ,0
1641 ,0
1642 ,0
1643 ,2.52501
1644 ,0
1645 ,24.5378
1646 ,0
1647 ,0
1648 ,35.9741
1649 ,29.577
1650 ,92.5479
1651 ,8.94136
1652 ,114.139
1653 ,9.23088
1654 ,14.7703
1655 ,42.3254
1656 ,26.1532
1657 ,43.2469
1658 ,51.5541
1659 ,0
1660 ,103.572
1661 ,99.4861
1662 ,98.6163
1663 ,43.8914
1664 ,24.8225
1665 ,61.5671
1666 ,0
1667 ,2.17895
1668 ,29.8172
1669 ,0
1670 ,0
1671 ,0
1672 ,0
1673 ,0
1674 ,180.823
1675 ,111.524
1676 ,29.1074
1677 ,7.27448
1678 ,0
1679 ,53.9925
1680 ,49.7149
1681 ,0
1682 ,45.135
1683 ,25.0329
1684 ,57.6476
1685 ,15.3826
1686 ,54.2941
1687 ,64.485
1688 ,43.4609
1689 ,22.1381
1690 ,30.6888
1691 ,0
1692 ,14.4399
1693 ,4.25333
1694 ,213.825
1695 ,69.8444
1696 ,0
1697 ,50.8813
1698 ,4.21711
1699 ,0
1700 ,113.397
1701 ,47.3872
1702 ,0
1703 ,48.9035
1704 ,15.5261
1705 ,9.79305
1706 ,9.52043
1707 ,74.5344
1708 ,0
1709 ,415.247
1710 ,0
1711 ,0
1712 ,0
1713 ,25.0298
1714 ,22.9477
1715 ,11.5646
1716 ,54.8256
1717 ,75.0339
1718 ,81.1719
1719 ,0
1720 ,77.3744
1721 ,0
1722 ,28.92
1723 ,33.5562
1724 ,43.0075
1725 ,0
1726 ,0
1727 ,0
1728 ,0
1729 ,0
1730 ,83.5192
1731 ,0
1732 ,66.622
1733 ,52.1962
1734 ,76.978
1735 ,58.5167
1736 ,0
1737 ,78.0305
1738 ,456.22
1739 ,60.7603
1740 ,4.74326
1741 ,16.5688
1742 ,0
1743 ,0
1744 ,2.42377
1745 ,0
1746 ,0
1747 ,56.6231
1748 ,0
1749 ,59.204
1750 ,31.4305
1751 ,87.0242
1752 ,0
1753 ,0
1754 ,34.7503
1755 ,8.46081
1756 ,4.14525
1757 ,0
1758 ,0
1759 ,105.224
1760 ,17.6159
1761 ,34.0082
1762 ,0
1763 ,0
1764 ,32.2205
1765 ,143.271
1766 ,17.2497
1767 ,0
1768 ,11.1416
1769 ,51.9029
1770 ,0
1771 ,43.1876
1772 ,0
1773 ,0
1774 ,0
1775 ,77.3252
1776 ,54.0566
1777 ,54.8705
1778 ,31.7662
1779 ,0
1780 ,0
1781 ,17.8812
1782 ,12.386
1783 ,159.233
1784 ,87.1088
1785 ,0
1786 ,0
1787 ,20.8331
1788 ,22.241
1789 ,28.6003
1790 ,0
1791 ,103.476
1792 ,0
1793 ,38.1098
1794 ,53.134
1795 ,0
1796 ,0
1797 ,136.695
1798 ,0
1799 ,31.5254
1800 ,17.9334
1801 ,10.9537
1802 ,33.7083
1803 ,0
1804 ,0
1805 ,0
1806 ,3.60623
1807 ,0
1808 ,93.7347
1809 ,0
1810 ,36.2243
1811 ,29.757
1812 ,1.47337
1813 ,28.6214
1814 ,63.2086
1815 ,83.7784
1816 ,27.6561
1817 ,21.4299
1818 ,63.8025
1819 ,41.6281
1820 ,25.2586
1821 ,0
1822 ,0
1823 ,21.138
1824 ,121.287
1825 ,52.6082
1826 ,47.4265
1827 ,52.2335
1828 ,63.6944
1829 ,76.3743
1830 ,125.79
1831 ,7.92876
1832 ,9.43769
1833 ,0
1834 ,92.0333
1835 ,12.2774
1836 ,12.1199
1837 ,4.30966
1838 ,0
1839 ,67.9291
1840 ,34.3588
1841 ,0
1842 ,11.3767
1843 ,68.7081
1844 ,88.0984
1845 ,0
1846 ,0.935288
1847 ,49.7663
1848 ,46.3926
1849 ,0
1850 ,0
1851 ,0
1852 ,0
1853 ,0
1854 ,0
1855 ,0
1856 ,0
1857 ,0
1858 ,0
1859 ,0
1860 ,0
1861 ,0
1862 ,0
1863 ,0
1864 ,0
1865 ,0
1866 ,0
1867 ,0
1868 ,0
1869 ,0
1870 ,0
1871 ,0
1872 ,0
1873 ,0
1874 ,0
1875 ,0
1876 ,0
1877 ,157.776
1878 ,32.3058
1879 ,303.594
1880 ,89.1049
1881 ,26.8871
1882 ,0
1883 ,213.523
1884 ,237.978
1885 ,150.743
1886 ,65.4302
1887 ,25.1771
1888 ,0
1889 ,30.5846
1890 ,53.9281
1891 ,0
1892 ,147.638
1893 ,107.401
1894 ,210.638
1895 ,0
1896 ,86.402
1897 ,0
1898 ,17.1852
1899 ,3.81993
1900 ,13.708
1901 ,17.1804
1902 ,89.2572
1903 ,46.1588
1904 ,0
1905 ,53.4955
1906 ,51.1832
1907 ,36.1639
