Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,54.3423 ,54.3423 ,9.3e-05
update best ,1 ,100 ,100 ,1 ,100 ,8.66228 ,8.66228 ,0.153077
local optima ,1 ,101 ,101 ,1 ,100 ,8.66228 ,8.66228 ,0.153145
new initTour ,1 ,101 ,101 ,2 ,0 ,56.1358 ,8.66228 ,0.153202
local optima ,1 ,198 ,198 ,2 ,97 ,8.85956 ,8.66228 ,0.322457
new initTour ,1 ,198 ,198 ,3 ,0 ,56.4428 ,8.66228 ,0.322514
update best ,1 ,303 ,303 ,3 ,106 ,8.27133 ,8.27133 ,0.490942
local optima ,1 ,304 ,304 ,3 ,106 ,8.27133 ,8.27133 ,0.491006
new initTour ,1 ,304 ,304 ,4 ,0 ,55.2817 ,8.27133 ,0.491059
epi end ,1 ,401 ,401 ,4 ,97 ,8.36441 ,8.27133 ,0.648572
epi begin ,2 ,1 ,401 ,4 ,97 ,8.36441 ,8.27133 ,0.962321
update best ,2 ,12 ,412 ,4 ,109 ,8.21362 ,8.21362 ,0.964086
local optima ,2 ,13 ,413 ,4 ,109 ,8.21362 ,8.21362 ,0.964153
new initTour ,2 ,13 ,413 ,5 ,0 ,58.2025 ,8.21362 ,0.96421
epi end ,2 ,401 ,801 ,5 ,388 ,24.9664 ,8.21362 ,2.3767
epi begin ,3 ,1 ,801 ,5 ,388 ,24.9664 ,8.21362 ,2.83097
local optima ,3 ,187 ,987 ,5 ,574 ,9.0831 ,8.21362 ,2.93167
new initTour ,3 ,187 ,987 ,6 ,0 ,57.6584 ,8.21362 ,2.93172
epi end ,3 ,401 ,1201 ,6 ,214 ,28.0682 ,8.21362 ,3.75384
epi begin ,4 ,1 ,1201 ,6 ,214 ,28.0682 ,8.21362 ,4.21352
local optima ,4 ,295 ,1495 ,6 ,508 ,8.46656 ,8.21362 ,4.46399
new initTour ,4 ,295 ,1495 ,7 ,0 ,57.9618 ,8.21362 ,4.46405
epi end ,4 ,401 ,1601 ,7 ,106 ,39.5953 ,8.21362 ,5.10617
epi begin ,5 ,1 ,1601 ,7 ,106 ,39.5953 ,8.21362 ,5.58736
epi end ,5 ,401 ,2001 ,7 ,506 ,12.2475 ,8.21362 ,6.231
epi begin ,6 ,1 ,2001 ,7 ,506 ,12.2475 ,8.21362 ,6.63537
local optima ,6 ,67 ,2067 ,7 ,572 ,8.99129 ,8.21362 ,6.65136
new initTour ,6 ,67 ,2067 ,8 ,0 ,60.8684 ,8.21362 ,6.65142
epi end ,6 ,401 ,2401 ,8 ,334 ,19.492 ,8.21362 ,7.81061
epi begin ,7 ,1 ,2401 ,8 ,334 ,19.492 ,8.21362 ,8.2533
local optima ,7 ,207 ,2607 ,8 ,540 ,8.48546 ,8.21362 ,8.35679
new initTour ,7 ,207 ,2607 ,9 ,0 ,56.0668 ,8.21362 ,8.35684
epi end ,7 ,401 ,2801 ,9 ,194 ,28.886 ,8.21362 ,9.06638
epi begin ,8 ,1 ,2801 ,9 ,194 ,28.886 ,8.21362 ,9.46691
local optima ,8 ,349 ,3149 ,9 ,542 ,8.78065 ,8.21362 ,9.77433
new initTour ,8 ,349 ,3149 ,10 ,0 ,56.9027 ,8.21362 ,9.77439
epi end ,8 ,401 ,3201 ,10 ,52 ,43.8022 ,8.21362 ,10.1234
epi begin ,9 ,1 ,3201 ,10 ,52 ,43.8022 ,8.21362 ,10.561
epi end ,9 ,401 ,3601 ,10 ,452 ,11.0817 ,8.21362 ,11.2126
epi begin ,10 ,1 ,3601 ,10 ,452 ,11.0817 ,8.21362 ,11.5661
local optima ,10 ,42 ,3642 ,10 ,493 ,8.92713 ,8.21362 ,11.5752
new initTour ,10 ,42 ,3642 ,11 ,0 ,54.8252 ,8.21362 ,11.5753
epi end ,10 ,401 ,4001 ,11 ,359 ,15.8844 ,8.21362 ,12.591
epi begin ,11 ,1 ,4001 ,11 ,359 ,15.8844 ,8.21362 ,12.9795
local optima ,11 ,155 ,4155 ,11 ,513 ,8.94109 ,8.21362 ,13.0341
new initTour ,11 ,155 ,4155 ,12 ,0 ,57.066 ,8.21362 ,13.0341
epi end ,11 ,401 ,4401 ,12 ,246 ,20.8925 ,8.21362 ,13.732
epi begin ,12 ,1 ,4401 ,12 ,246 ,20.8925 ,8.21362 ,14.1323
local optima ,12 ,197 ,4597 ,12 ,442 ,8.49408 ,8.21362 ,14.2272
new initTour ,12 ,197 ,4597 ,13 ,0 ,53.249 ,8.21362 ,14.2272
epi end ,12 ,401 ,4801 ,13 ,204 ,27.9324 ,8.21362 ,15.0085
epi begin ,13 ,1 ,4801 ,13 ,204 ,27.9324 ,8.21362 ,15.4571
local optima ,13 ,306 ,5106 ,13 ,509 ,8.48667 ,8.21362 ,15.7048
new initTour ,13 ,306 ,5106 ,14 ,0 ,58.6455 ,8.21362 ,15.7048
epi end ,13 ,401 ,5201 ,14 ,95 ,37.1635 ,8.21362 ,16.203
epi begin ,14 ,1 ,5201 ,14 ,95 ,37.1635 ,8.21362 ,16.6043
epi end ,14 ,401 ,5601 ,14 ,495 ,9.80649 ,8.21362 ,17.1138
epi begin ,15 ,1 ,5601 ,14 ,495 ,9.80649 ,8.21362 ,17.4799
local optima ,15 ,14 ,5614 ,14 ,508 ,8.69909 ,8.21362 ,17.4822
new initTour ,15 ,14 ,5614 ,15 ,0 ,53.9107 ,8.21362 ,17.4822
epi end ,15 ,401 ,6001 ,15 ,387 ,17.2508 ,8.21362 ,18.595
epi begin ,16 ,1 ,6001 ,15 ,387 ,17.2508 ,8.21362 ,18.9787
local optima ,16 ,180 ,6180 ,15 ,566 ,8.73613 ,8.21362 ,19.0593
new initTour ,16 ,180 ,6180 ,16 ,0 ,52.7307 ,8.21362 ,19.0593
epi end ,16 ,401 ,6401 ,16 ,221 ,29.9746 ,8.21362 ,19.9717
epi begin ,17 ,1 ,6401 ,16 ,221 ,29.9746 ,8.21362 ,20.4222
local optima ,17 ,329 ,6729 ,16 ,549 ,8.46013 ,8.21362 ,20.7233
new initTour ,17 ,329 ,6729 ,17 ,0 ,54.305 ,8.21362 ,20.7233
epi end ,17 ,401 ,6801 ,17 ,72 ,40.4196 ,8.21362 ,21.1295
epi begin ,18 ,1 ,6801 ,17 ,72 ,40.4196 ,8.21362 ,21.5617
local optima ,18 ,350 ,7150 ,17 ,421 ,8.80323 ,8.21362 ,22.0687
new initTour ,18 ,350 ,7150 ,18 ,0 ,57.9942 ,8.21362 ,22.0687
epi end ,18 ,401 ,7201 ,18 ,51 ,44.4636 ,8.21362 ,22.3967
epi begin ,19 ,1 ,7201 ,18 ,51 ,44.4636 ,8.21362 ,22.7981
epi end ,19 ,401 ,7601 ,18 ,451 ,9.57271 ,8.21362 ,23.4598
epi begin ,20 ,1 ,7601 ,18 ,451 ,9.57271 ,8.21362 ,23.7883
local optima ,20 ,10 ,7610 ,18 ,460 ,8.57519 ,8.21362 ,23.79
new initTour ,20 ,10 ,7610 ,19 ,0 ,59.0465 ,8.21362 ,23.79
epi end ,20 ,401 ,8001 ,19 ,391 ,14.3032 ,8.21362 ,24.6307
epi begin ,21 ,1 ,8001 ,19 ,391 ,14.3032 ,8.21362 ,25.0182
local optima ,21 ,76 ,8076 ,19 ,466 ,8.62738 ,8.21362 ,25.0396
new initTour ,21 ,76 ,8076 ,20 ,0 ,58.0475 ,8.21362 ,25.0396
epi end ,21 ,401 ,8401 ,20 ,325 ,20.9934 ,8.21362 ,26.1549
epi begin ,22 ,1 ,8401 ,20 ,325 ,20.9934 ,8.21362 ,26.6054
local optima ,22 ,193 ,8593 ,20 ,517 ,8.92922 ,8.21362 ,26.708
new initTour ,22 ,193 ,8593 ,21 ,0 ,57.1135 ,8.21362 ,26.7081
epi end ,22 ,401 ,8801 ,21 ,208 ,27.8279 ,8.21362 ,27.5106
epi begin ,23 ,1 ,8801 ,21 ,208 ,27.8279 ,8.21362 ,27.9415
local optima ,23 ,313 ,9113 ,21 ,520 ,8.47852 ,8.21362 ,28.2266
new initTour ,23 ,313 ,9113 ,22 ,0 ,60.7155 ,8.21362 ,28.2266
epi end ,23 ,401 ,9201 ,22 ,88 ,39.409 ,8.21362 ,28.7667
epi begin ,24 ,1 ,9201 ,22 ,88 ,39.409 ,8.21362 ,29.2464
local optima ,24 ,390 ,9590 ,22 ,477 ,8.61568 ,8.21362 ,29.7587
new initTour ,24 ,390 ,9590 ,23 ,0 ,55.4704 ,8.21362 ,29.7587
epi end ,24 ,401 ,9601 ,23 ,11 ,53.324 ,8.21362 ,29.8408
epi begin ,25 ,1 ,9601 ,23 ,11 ,53.324 ,8.21362 ,30.1888
epi end ,25 ,401 ,10001 ,23 ,411 ,12.9989 ,8.21362 ,31.0381
epi begin ,26 ,1 ,10001 ,23 ,411 ,12.9989 ,8.21362 ,31.4277
local optima ,26 ,89 ,10089 ,23 ,499 ,9.26067 ,8.21362 ,31.4528
new initTour ,26 ,89 ,10089 ,24 ,0 ,57.1931 ,8.21362 ,31.4529
epi end ,26 ,401 ,10401 ,24 ,312 ,14.4413 ,8.21362 ,32.1317
epi begin ,27 ,1 ,10401 ,24 ,312 ,14.4413 ,8.21362 ,32.508
local optima ,27 ,107 ,10507 ,24 ,418 ,9.29787 ,8.21362 ,32.54
new initTour ,27 ,107 ,10507 ,25 ,0 ,58.5622 ,8.21362 ,32.5401
epi end ,27 ,401 ,10801 ,25 ,294 ,25.95 ,8.21362 ,33.6633
epi begin ,28 ,1 ,10801 ,25 ,294 ,25.95 ,8.21362 ,34.0927
local optima ,28 ,284 ,11084 ,25 ,577 ,8.58087 ,8.21362 ,34.2865
new initTour ,28 ,284 ,11084 ,26 ,0 ,53.8453 ,8.21362 ,34.2865
epi end ,28 ,401 ,11201 ,26 ,117 ,27.5375 ,8.21362 ,34.6909
epi begin ,29 ,1 ,11201 ,26 ,117 ,27.5375 ,8.21362 ,35.1273
local optima ,29 ,294 ,11494 ,26 ,410 ,8.67141 ,8.21362 ,35.3429
new initTour ,29 ,294 ,11494 ,27 ,0 ,57.319 ,8.21362 ,35.3429
epi end ,29 ,401 ,11601 ,27 ,107 ,32.6638 ,8.21362 ,35.8511
epi begin ,30 ,1 ,11601 ,27 ,107 ,32.6638 ,8.21362 ,36.2758
update best ,30 ,353 ,11953 ,27 ,460 ,8.15633 ,8.15633 ,36.5707
local optima ,30 ,354 ,11954 ,27 ,460 ,8.15633 ,8.15633 ,36.5708
new initTour ,30 ,354 ,11954 ,28 ,0 ,53.5749 ,8.15633 ,36.5709
epi end ,30 ,401 ,12001 ,28 ,47 ,42.9101 ,8.15633 ,36.8502
epi begin ,31 ,1 ,12001 ,28 ,47 ,42.9101 ,8.15633 ,37.2096
epi end ,31 ,401 ,12401 ,28 ,447 ,10.315 ,8.15633 ,37.8641
epi begin ,32 ,1 ,12401 ,28 ,447 ,10.315 ,8.15633 ,38.2372
local optima ,32 ,65 ,12465 ,28 ,511 ,8.24814 ,8.15633 ,38.2501
new initTour ,32 ,65 ,12465 ,29 ,0 ,56.9346 ,8.15633 ,38.2502
epi end ,32 ,401 ,12801 ,29 ,336 ,25.2119 ,8.15633 ,39.6855
epi begin ,33 ,1 ,12801 ,29 ,336 ,25.2119 ,8.15633 ,40.1119
local optima ,33 ,247 ,13047 ,29 ,582 ,8.9038 ,8.15633 ,40.2999
new initTour ,33 ,247 ,13047 ,30 ,0 ,54.736 ,8.15633 ,40.2999
epi end ,33 ,401 ,13201 ,30 ,154 ,30.3173 ,8.15633 ,40.9729
epi begin ,34 ,1 ,13201 ,30 ,154 ,30.3173 ,8.15633 ,41.4073
local optima ,34 ,363 ,13563 ,30 ,516 ,8.6308 ,8.15633 ,41.7714
new initTour ,34 ,363 ,13563 ,31 ,0 ,56.4298 ,8.15633 ,41.7715
epi end ,34 ,401 ,13601 ,31 ,38 ,48.8478 ,8.15633 ,42.0502
epi begin ,35 ,1 ,13601 ,31 ,38 ,48.8478 ,8.15633 ,42.4683
epi end ,35 ,401 ,14001 ,31 ,438 ,11.1995 ,8.15633 ,43.3068
epi begin ,36 ,1 ,14001 ,31 ,438 ,11.1995 ,8.15633 ,43.6618
local optima ,36 ,82 ,14082 ,31 ,519 ,8.52414 ,8.15633 ,43.6806
new initTour ,36 ,82 ,14082 ,32 ,0 ,54.821 ,8.15633 ,43.6806
epi end ,36 ,401 ,14401 ,32 ,319 ,15.8029 ,8.15633 ,44.4845
epi begin ,37 ,1 ,14401 ,32 ,319 ,15.8029 ,8.15633 ,44.8498
local optima ,37 ,132 ,14532 ,32 ,450 ,8.36327 ,8.15633 ,44.8957
new initTour ,37 ,132 ,14532 ,33 ,0 ,55.6903 ,8.15633 ,44.8957
epi end ,37 ,401 ,14801 ,33 ,269 ,27.4481 ,8.15633 ,45.8819
epi begin ,38 ,1 ,14801 ,33 ,269 ,27.4481 ,8.15633 ,46.3016
update best ,38 ,280 ,15080 ,33 ,549 ,8.10771 ,8.10771 ,46.5328
local optima ,38 ,281 ,15081 ,33 ,549 ,8.10771 ,8.10771 ,46.5329
new initTour ,38 ,281 ,15081 ,34 ,0 ,53.1622 ,8.10771 ,46.5329
epi end ,38 ,401 ,15201 ,34 ,120 ,32.5405 ,8.10771 ,47.0844
epi begin ,39 ,1 ,15201 ,34 ,120 ,32.5405 ,8.10771 ,47.5322
local optima ,39 ,341 ,15541 ,34 ,460 ,8.57602 ,8.10771 ,47.8778
new initTour ,39 ,341 ,15541 ,35 ,0 ,57.3372 ,8.10771 ,47.8779
epi end ,39 ,401 ,15601 ,35 ,60 ,41.5831 ,8.10771 ,48.2436
epi begin ,40 ,1 ,15601 ,35 ,60 ,41.5831 ,8.10771 ,48.6817
epi end ,40 ,401 ,16001 ,35 ,460 ,12.2119 ,8.10771 ,49.3129
epi begin ,41 ,1 ,16001 ,35 ,460 ,12.2119 ,8.10771 ,49.6917
local optima ,41 ,68 ,16068 ,35 ,527 ,8.78595 ,8.10771 ,49.7074
new initTour ,41 ,68 ,16068 ,36 ,0 ,58.6808 ,8.10771 ,49.7074
epi end ,41 ,401 ,16401 ,36 ,333 ,17.0533 ,8.10771 ,50.6202
epi begin ,42 ,1 ,16401 ,36 ,333 ,17.0533 ,8.10771 ,51.0667
local optima ,42 ,139 ,16539 ,36 ,471 ,8.75287 ,8.10771 ,51.1282
new initTour ,42 ,139 ,16539 ,37 ,0 ,58.724 ,8.10771 ,51.1282
epi end ,42 ,401 ,16801 ,37 ,262 ,21.2262 ,8.10771 ,51.9803
epi begin ,43 ,1 ,16801 ,37 ,262 ,21.2262 ,8.10771 ,52.3823
local optima ,43 ,189 ,16989 ,37 ,450 ,8.63377 ,8.10771 ,52.4879
new initTour ,43 ,189 ,16989 ,38 ,0 ,56.2948 ,8.10771 ,52.4879
epi end ,43 ,401 ,17201 ,38 ,212 ,25.5428 ,8.10771 ,53.2292
epi begin ,44 ,1 ,17201 ,38 ,212 ,25.5428 ,8.10771 ,53.6471
local optima ,44 ,231 ,17431 ,38 ,442 ,8.74536 ,8.10771 ,53.8109
new initTour ,44 ,231 ,17431 ,39 ,0 ,53.2577 ,8.10771 ,53.8109
epi end ,44 ,401 ,17601 ,39 ,170 ,30.6132 ,8.10771 ,54.5073
epi begin ,45 ,1 ,17601 ,39 ,170 ,30.6132 ,8.10771 ,54.9504
local optima ,45 ,310 ,17910 ,39 ,479 ,8.34649 ,8.10771 ,55.2338
new initTour ,45 ,310 ,17910 ,40 ,0 ,56.758 ,8.10771 ,55.2339
epi end ,45 ,401 ,18001 ,40 ,91 ,38.7134 ,8.10771 ,55.7592
epi begin ,46 ,1 ,18001 ,40 ,91 ,38.7134 ,8.10771 ,56.1626
epi end ,46 ,401 ,18401 ,40 ,491 ,8.90421 ,8.10771 ,56.6809
epi begin ,47 ,1 ,18401 ,40 ,491 ,8.90421 ,8.10771 ,57.0722
local optima ,47 ,7 ,18407 ,40 ,497 ,8.51375 ,8.10771 ,57.0733
new initTour ,47 ,7 ,18407 ,41 ,0 ,58.1378 ,8.10771 ,57.0733
epi end ,47 ,401 ,18801 ,41 ,394 ,9.77341 ,8.10771 ,57.847
epi begin ,48 ,1 ,18801 ,41 ,394 ,9.77341 ,8.10771 ,58.2386
local optima ,48 ,37 ,18837 ,41 ,430 ,8.32791 ,8.10771 ,58.2453
new initTour ,48 ,37 ,18837 ,42 ,0 ,58.2781 ,8.10771 ,58.2454
epi end ,48 ,401 ,19201 ,42 ,364 ,12.0473 ,8.10771 ,58.9905
epi begin ,49 ,1 ,19201 ,42 ,364 ,12.0473 ,8.10771 ,59.3309
local optima ,49 ,55 ,19255 ,42 ,418 ,8.68203 ,8.10771 ,59.3442
new initTour ,49 ,55 ,19255 ,43 ,0 ,56.0728 ,8.10771 ,59.3443
learn ends ,49 ,221 ,19421 ,43 ,166 ,30.3687 ,8.10771 ,60.001
