Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,55.1724 ,55.1724 ,0.000132
update best ,1 ,104 ,104 ,1 ,104 ,8.81566 ,8.81566 ,0.134561
local optima ,1 ,105 ,105 ,1 ,104 ,8.81566 ,8.81566 ,0.134626
new initTour ,1 ,105 ,105 ,2 ,0 ,57.7714 ,8.81566 ,0.134681
update best ,1 ,219 ,219 ,2 ,115 ,8.78583 ,8.78583 ,0.295778
local optima ,1 ,220 ,220 ,2 ,115 ,8.78583 ,8.78583 ,0.295861
new initTour ,1 ,220 ,220 ,3 ,0 ,51.1273 ,8.78583 ,0.295915
update best ,1 ,323 ,323 ,3 ,104 ,8.56042 ,8.56042 ,0.425878
local optima ,1 ,324 ,324 ,3 ,104 ,8.56042 ,8.56042 ,0.425942
new initTour ,1 ,324 ,324 ,4 ,0 ,56.5776 ,8.56042 ,0.425996
update best ,1 ,428 ,428 ,4 ,105 ,8.48696 ,8.48696 ,0.579591
local optima ,1 ,429 ,429 ,4 ,105 ,8.48696 ,8.48696 ,0.579657
new initTour ,1 ,429 ,429 ,5 ,0 ,57.4606 ,8.48696 ,0.579709
local optima ,1 ,534 ,534 ,5 ,105 ,8.49084 ,8.48696 ,0.737824
new initTour ,1 ,534 ,534 ,6 ,0 ,60.9299 ,8.48696 ,0.737877
update best ,1 ,643 ,643 ,6 ,110 ,8.37287 ,8.37287 ,0.924386
local optima ,1 ,644 ,644 ,6 ,110 ,8.37287 ,8.37287 ,0.924447
new initTour ,1 ,644 ,644 ,7 ,0 ,56.647 ,8.37287 ,0.924501
local optima ,1 ,748 ,748 ,7 ,104 ,8.38953 ,8.37287 ,1.07245
new initTour ,1 ,748 ,748 ,8 ,0 ,55.7303 ,8.37287 ,1.0725
epi end ,1 ,801 ,801 ,8 ,53 ,14.3112 ,8.37287 ,1.21713
epi begin ,2 ,1 ,801 ,8 ,53 ,14.3112 ,8.37287 ,1.9786
local optima ,2 ,121 ,921 ,8 ,173 ,8.61332 ,8.37287 ,2.01548
new initTour ,2 ,121 ,921 ,9 ,0 ,56.2937 ,8.37287 ,2.01554
local optima ,2 ,784 ,1584 ,9 ,663 ,8.75422 ,8.37287 ,3.40329
new initTour ,2 ,784 ,1584 ,10 ,0 ,54.7756 ,8.37287 ,3.40334
epi end ,2 ,801 ,1601 ,10 ,17 ,51.9186 ,8.37287 ,3.53823
epi begin ,3 ,1 ,1601 ,10 ,17 ,51.9186 ,8.37287 ,4.29548
local optima ,3 ,596 ,2196 ,10 ,612 ,8.53625 ,8.37287 ,5.39002
new initTour ,3 ,596 ,2196 ,11 ,0 ,53.55 ,8.37287 ,5.39007
epi end ,3 ,801 ,2401 ,11 ,205 ,27.8671 ,8.37287 ,6.09719
epi begin ,4 ,1 ,2401 ,11 ,205 ,27.8671 ,8.37287 ,6.91326
local optima ,4 ,280 ,2680 ,11 ,484 ,9.12023 ,8.37287 ,7.14753
new initTour ,4 ,280 ,2680 ,12 ,0 ,55.2052 ,8.37287 ,7.14758
epi end ,4 ,801 ,3201 ,12 ,521 ,14.4651 ,8.37287 ,8.40482
epi begin ,5 ,1 ,3201 ,12 ,521 ,14.4651 ,8.37287 ,9.25241
local optima ,5 ,131 ,3331 ,12 ,651 ,8.69015 ,8.37287 ,9.29345
new initTour ,5 ,131 ,3331 ,13 ,0 ,53.5992 ,8.37287 ,9.29351
local optima ,5 ,749 ,3949 ,13 ,618 ,8.55514 ,8.37287 ,10.6802
new initTour ,5 ,749 ,3949 ,14 ,0 ,57.9921 ,8.37287 ,10.6803
epi end ,5 ,801 ,4001 ,14 ,52 ,45.0462 ,8.37287 ,11.022
epi begin ,6 ,1 ,4001 ,14 ,52 ,45.0462 ,8.37287 ,11.8413
local optima ,6 ,445 ,4445 ,14 ,496 ,8.55487 ,8.37287 ,12.4691
new initTour ,6 ,445 ,4445 ,15 ,0 ,54.9057 ,8.37287 ,12.4691
epi end ,6 ,801 ,4801 ,15 ,356 ,16.2991 ,8.37287 ,13.4928
epi begin ,7 ,1 ,4801 ,15 ,356 ,16.2991 ,8.37287 ,14.3376
local optima ,7 ,165 ,4965 ,15 ,520 ,9.05576 ,8.37287 ,14.4048
new initTour ,7 ,165 ,4965 ,16 ,0 ,52.9577 ,8.37287 ,14.4049
update best ,7 ,714 ,5514 ,16 ,550 ,8.2248 ,8.2248 ,15.3749
local optima ,7 ,715 ,5515 ,16 ,550 ,8.2248 ,8.2248 ,15.3749
new initTour ,7 ,715 ,5515 ,17 ,0 ,54.7915 ,8.2248 ,15.375
epi end ,7 ,801 ,5601 ,17 ,86 ,38.5517 ,8.2248 ,15.8247
epi begin ,8 ,1 ,5601 ,17 ,86 ,38.5517 ,8.2248 ,16.6709
local optima ,8 ,412 ,6012 ,17 ,497 ,8.47921 ,8.2248 ,17.1613
new initTour ,8 ,412 ,6012 ,18 ,0 ,51.7484 ,8.2248 ,17.1613
epi end ,8 ,801 ,6401 ,18 ,389 ,12.6691 ,8.2248 ,17.9797
epi begin ,9 ,1 ,6401 ,18 ,389 ,12.6691 ,8.2248 ,18.7677
local optima ,9 ,80 ,6480 ,18 ,468 ,9.01947 ,8.2248 ,18.788
new initTour ,9 ,80 ,6480 ,19 ,0 ,54.6171 ,8.2248 ,18.7881
local optima ,9 ,734 ,7134 ,19 ,654 ,8.81769 ,8.2248 ,20.0674
new initTour ,9 ,734 ,7134 ,20 ,0 ,58.5436 ,8.2248 ,20.0675
epi end ,9 ,801 ,7201 ,20 ,67 ,44.2613 ,8.2248 ,20.5077
epi begin ,10 ,1 ,7201 ,20 ,67 ,44.2613 ,8.2248 ,21.3742
local optima ,10 ,431 ,7631 ,20 ,497 ,8.72243 ,8.2248 ,21.9676
new initTour ,10 ,431 ,7631 ,21 ,0 ,58.019 ,8.2248 ,21.9676
epi end ,10 ,801 ,8001 ,21 ,370 ,23.0451 ,8.2248 ,23.313
epi begin ,11 ,1 ,8001 ,21 ,370 ,23.0451 ,8.2248 ,24.176
local optima ,11 ,304 ,8304 ,21 ,673 ,9.02056 ,8.2248 ,24.383
new initTour ,11 ,304 ,8304 ,22 ,0 ,54.8462 ,8.2248 ,24.3831
epi end ,11 ,801 ,8801 ,22 ,497 ,11.253 ,8.2248 ,25.5495
epi begin ,12 ,1 ,8801 ,22 ,497 ,11.253 ,8.2248 ,26.465
local optima ,12 ,52 ,8852 ,22 ,548 ,8.865 ,8.2248 ,26.4754
new initTour ,12 ,52 ,8852 ,23 ,0 ,55.9759 ,8.2248 ,26.4755
local optima ,12 ,634 ,9434 ,23 ,582 ,8.69346 ,8.2248 ,27.6059
new initTour ,12 ,634 ,9434 ,24 ,0 ,51.5072 ,8.2248 ,27.6059
epi end ,12 ,801 ,9601 ,24 ,167 ,32.0627 ,8.2248 ,28.3033
epi begin ,13 ,1 ,9601 ,24 ,167 ,32.0627 ,8.2248 ,29.2015
local optima ,13 ,348 ,9948 ,24 ,514 ,8.7169 ,8.2248 ,29.5264
new initTour ,13 ,348 ,9948 ,25 ,0 ,55.6669 ,8.2248 ,29.5264
epi end ,13 ,801 ,10401 ,25 ,453 ,12.2861 ,8.2248 ,30.5311
epi begin ,14 ,1 ,10401 ,25 ,453 ,12.2861 ,8.2248 ,31.3297
local optima ,14 ,68 ,10468 ,25 ,520 ,8.59695 ,8.2248 ,31.3445
new initTour ,14 ,68 ,10468 ,26 ,0 ,54.3255 ,8.2248 ,31.3445
local optima ,14 ,489 ,10889 ,26 ,421 ,9.16648 ,8.2248 ,32.2268
new initTour ,14 ,489 ,10889 ,27 ,0 ,57.6722 ,8.2248 ,32.2269
epi end ,14 ,801 ,11201 ,27 ,312 ,23.4985 ,8.2248 ,33.2393
epi begin ,15 ,1 ,11201 ,27 ,312 ,23.4985 ,8.2248 ,34.1585
local optima ,15 ,257 ,11457 ,27 ,568 ,9.02376 ,8.2248 ,34.303
new initTour ,15 ,257 ,11457 ,28 ,0 ,56.6525 ,8.2248 ,34.3031
epi end ,15 ,801 ,12001 ,28 ,544 ,9.07875 ,8.2248 ,35.5743
epi begin ,16 ,1 ,12001 ,28 ,544 ,9.07875 ,8.2248 ,36.4161
local optima ,16 ,17 ,12017 ,28 ,560 ,8.66257 ,8.2248 ,36.4189
new initTour ,16 ,17 ,12017 ,29 ,0 ,55.7578 ,8.2248 ,36.4189
local optima ,16 ,575 ,12575 ,29 ,558 ,8.4502 ,8.2248 ,37.5353
new initTour ,16 ,575 ,12575 ,30 ,0 ,59.8905 ,8.2248 ,37.5354
epi end ,16 ,801 ,12801 ,30 ,226 ,30.3015 ,8.2248 ,38.5242
epi begin ,17 ,1 ,12801 ,30 ,226 ,30.3015 ,8.2248 ,39.5048
local optima ,17 ,337 ,13137 ,30 ,562 ,8.87731 ,8.2248 ,39.7992
new initTour ,17 ,337 ,13137 ,31 ,0 ,57.5699 ,8.2248 ,39.7993
epi end ,17 ,801 ,13601 ,31 ,464 ,16.1369 ,8.2248 ,41.0074
epi begin ,18 ,1 ,13601 ,31 ,464 ,16.1369 ,8.2248 ,41.8676
local optima ,18 ,129 ,13729 ,31 ,592 ,8.80054 ,8.2248 ,41.9054
new initTour ,18 ,129 ,13729 ,32 ,0 ,54.6221 ,8.2248 ,41.9054
local optima ,18 ,725 ,14325 ,32 ,596 ,8.52137 ,8.2248 ,43.2918
new initTour ,18 ,725 ,14325 ,33 ,0 ,53.8725 ,8.2248 ,43.2918
epi end ,18 ,801 ,14401 ,33 ,76 ,43.1719 ,8.2248 ,43.6949
epi begin ,19 ,1 ,14401 ,33 ,76 ,43.1719 ,8.2248 ,44.6537
local optima ,19 ,557 ,14957 ,33 ,632 ,8.59633 ,8.2248 ,45.4385
new initTour ,19 ,557 ,14957 ,34 ,0 ,53.0668 ,8.2248 ,45.4386
epi end ,19 ,801 ,15201 ,34 ,244 ,23.7984 ,8.2248 ,46.0943
epi begin ,20 ,1 ,15201 ,34 ,244 ,23.7984 ,8.2248 ,46.9693
local optima ,20 ,204 ,15404 ,34 ,447 ,8.8202 ,8.2248 ,47.0844
new initTour ,20 ,204 ,15404 ,35 ,0 ,57.1818 ,8.2248 ,47.0845
local optima ,20 ,727 ,15927 ,35 ,523 ,8.73254 ,8.2248 ,48.1302
new initTour ,20 ,727 ,15927 ,36 ,0 ,60.5944 ,8.2248 ,48.1303
epi end ,20 ,801 ,16001 ,36 ,74 ,40.1433 ,8.2248 ,48.5975
epi begin ,21 ,1 ,16001 ,36 ,74 ,40.1433 ,8.2248 ,49.4642
local optima ,21 ,466 ,16466 ,36 ,539 ,8.96989 ,8.2248 ,50.0329
new initTour ,21 ,466 ,16466 ,37 ,0 ,55.2887 ,8.2248 ,50.033
epi end ,21 ,801 ,16801 ,37 ,335 ,23.0477 ,8.2248 ,51.2254
epi begin ,22 ,1 ,16801 ,37 ,335 ,23.0477 ,8.2248 ,52.041
local optima ,22 ,233 ,17033 ,37 ,567 ,8.9497 ,8.2248 ,52.1595
new initTour ,22 ,233 ,17033 ,38 ,0 ,53.386 ,8.2248 ,52.1596
local optima ,22 ,750 ,17550 ,38 ,517 ,9.26325 ,8.2248 ,53.1509
new initTour ,22 ,750 ,17550 ,39 ,0 ,57.4513 ,8.2248 ,53.151
epi end ,22 ,801 ,17601 ,39 ,51 ,40.2016 ,8.2248 ,53.4497
epi begin ,23 ,1 ,17601 ,39 ,51 ,40.2016 ,8.2248 ,54.3149
local optima ,23 ,454 ,18054 ,39 ,504 ,8.25737 ,8.2248 ,54.9471
new initTour ,23 ,454 ,18054 ,40 ,0 ,61.0925 ,8.2248 ,54.9472
epi end ,23 ,801 ,18401 ,40 ,347 ,27.4603 ,8.2248 ,56.4701
epi begin ,24 ,1 ,18401 ,40 ,347 ,27.4603 ,8.2248 ,57.39
local optima ,24 ,267 ,18667 ,40 ,613 ,8.66252 ,8.2248 ,57.603
new initTour ,24 ,267 ,18667 ,41 ,0 ,54.5005 ,8.2248 ,57.603
epi end ,24 ,801 ,19201 ,41 ,534 ,10.3108 ,8.2248 ,58.7053
epi begin ,25 ,1 ,19201 ,41 ,534 ,10.3108 ,8.2248 ,59.5882
local optima ,25 ,43 ,19243 ,41 ,576 ,8.31033 ,8.2248 ,59.5964
new initTour ,25 ,43 ,19243 ,42 ,0 ,56.0032 ,8.2248 ,59.5965
learn ends ,25 ,132 ,19332 ,42 ,89 ,35.0408 ,8.2248 ,60.0007
