Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,54.366 ,54.366 ,9.1e-05
update best ,1 ,108 ,108 ,1 ,108 ,8.58127 ,8.58127 ,0.140881
local optima ,1 ,109 ,109 ,1 ,108 ,8.58127 ,8.58127 ,0.140951
new initTour ,1 ,109 ,109 ,2 ,0 ,55.2578 ,8.58127 ,0.141009
update best ,1 ,211 ,211 ,2 ,103 ,8.52755 ,8.52755 ,0.307591
local optima ,1 ,212 ,212 ,2 ,103 ,8.52755 ,8.52755 ,0.307657
new initTour ,1 ,212 ,212 ,3 ,0 ,58.0942 ,8.52755 ,0.307715
local optima ,1 ,311 ,311 ,3 ,99 ,8.57797 ,8.52755 ,0.48977
new initTour ,1 ,311 ,311 ,4 ,0 ,51.1395 ,8.52755 ,0.489827
local optima ,1 ,413 ,413 ,4 ,102 ,8.90425 ,8.52755 ,0.623561
new initTour ,1 ,413 ,413 ,5 ,0 ,50.4712 ,8.52755 ,0.623617
local optima ,1 ,516 ,516 ,5 ,103 ,8.58246 ,8.52755 ,0.77001
new initTour ,1 ,516 ,516 ,6 ,0 ,52.1398 ,8.52755 ,0.770071
update best ,1 ,624 ,624 ,6 ,109 ,8.26238 ,8.26238 ,0.912968
local optima ,1 ,625 ,625 ,6 ,109 ,8.26238 ,8.26238 ,0.913035
new initTour ,1 ,625 ,625 ,7 ,0 ,56.1085 ,8.26238 ,0.913092
update best ,1 ,743 ,743 ,7 ,119 ,8.22195 ,8.22195 ,1.09402
local optima ,1 ,744 ,744 ,7 ,119 ,8.22195 ,8.22195 ,1.09408
new initTour ,1 ,744 ,744 ,8 ,0 ,54.8838 ,8.22195 ,1.09413
epi end ,1 ,801 ,801 ,8 ,57 ,12.7383 ,8.22195 ,1.23278
epi begin ,2 ,1 ,801 ,8 ,57 ,12.7383 ,8.22195 ,1.98839
local optima ,2 ,110 ,910 ,8 ,166 ,8.88559 ,8.22195 ,2.01426
new initTour ,2 ,110 ,910 ,9 ,0 ,52.4773 ,8.22195 ,2.01432
local optima ,2 ,665 ,1465 ,9 ,555 ,8.61277 ,8.22195 ,3.09651
new initTour ,2 ,665 ,1465 ,10 ,0 ,52.8173 ,8.22195 ,3.09657
epi end ,2 ,801 ,1601 ,10 ,136 ,31.9465 ,8.22195 ,3.65883
epi begin ,3 ,1 ,1601 ,10 ,136 ,31.9465 ,8.22195 ,4.43436
local optima ,3 ,408 ,2008 ,10 ,543 ,8.95148 ,8.22195 ,4.86324
new initTour ,3 ,408 ,2008 ,11 ,0 ,56.6079 ,8.22195 ,4.86329
epi end ,3 ,801 ,2401 ,11 ,393 ,20.1324 ,8.22195 ,6.2175
epi begin ,4 ,1 ,2401 ,11 ,393 ,20.1324 ,8.22195 ,7.0557
local optima ,4 ,181 ,2581 ,11 ,573 ,8.34269 ,8.22195 ,7.15083
new initTour ,4 ,181 ,2581 ,12 ,0 ,59.1906 ,8.22195 ,7.15089
epi end ,4 ,801 ,3201 ,12 ,620 ,9.24402 ,8.22195 ,8.69991
epi begin ,5 ,1 ,3201 ,12 ,620 ,9.24402 ,8.22195 ,9.60882
local optima ,5 ,11 ,3211 ,12 ,630 ,8.56426 ,8.22195 ,9.61064
