Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,54.366 ,54.366 ,0.000125
update best ,1 ,109 ,109 ,1 ,109 ,8.50881 ,8.50881 ,0.214909
local optima ,1 ,110 ,110 ,1 ,109 ,8.50881 ,8.50881 ,0.214976
new initTour ,1 ,110 ,110 ,2 ,0 ,55.2578 ,8.50881 ,0.215038
update best ,1 ,221 ,221 ,2 ,112 ,8.35175 ,8.35175 ,0.46005
local optima ,1 ,222 ,222 ,2 ,112 ,8.35175 ,8.35175 ,0.460113
new initTour ,1 ,222 ,222 ,3 ,0 ,58.0942 ,8.35175 ,0.460174
local optima ,1 ,323 ,323 ,3 ,101 ,8.7718 ,8.35175 ,0.719719
new initTour ,1 ,323 ,323 ,4 ,0 ,51.1395 ,8.35175 ,0.719779
local optima ,1 ,423 ,423 ,4 ,100 ,8.80813 ,8.35175 ,0.90749
new initTour ,1 ,423 ,423 ,5 ,0 ,50.4712 ,8.35175 ,0.907552
local optima ,1 ,532 ,532 ,5 ,109 ,8.46837 ,8.35175 ,1.11741
new initTour ,1 ,532 ,532 ,6 ,0 ,52.1398 ,8.35175 ,1.11747
local optima ,1 ,633 ,633 ,6 ,101 ,8.89506 ,8.35175 ,1.31483
new initTour ,1 ,633 ,633 ,7 ,0 ,56.1085 ,8.35175 ,1.31489
update best ,1 ,740 ,740 ,7 ,108 ,8.26839 ,8.26839 ,1.56432
local optima ,1 ,741 ,741 ,7 ,108 ,8.26839 ,8.26839 ,1.56439
new initTour ,1 ,741 ,741 ,8 ,0 ,54.8838 ,8.26839 ,1.56445
epi end ,1 ,801 ,801 ,8 ,60 ,12.3615 ,8.26839 ,1.76616
epi begin ,2 ,1 ,801 ,8 ,60 ,12.3615 ,8.26839 ,3.03671
local optima ,2 ,106 ,906 ,8 ,165 ,8.4115 ,8.26839 ,3.07395
new initTour ,2 ,106 ,906 ,9 ,0 ,52.4773 ,8.26839 ,3.07401
local optima ,2 ,609 ,1409 ,9 ,503 ,9.03532 ,8.26839 ,4.65614
new initTour ,2 ,609 ,1409 ,10 ,0 ,52.8173 ,8.26839 ,4.6562
epi end ,2 ,801 ,1601 ,10 ,192 ,29.3251 ,8.26839 ,5.84007
epi begin ,3 ,1 ,1601 ,10 ,192 ,29.3251 ,8.26839 ,7.17663
